AC   MIPF0000001
ID   mir-17
MI   MI0006504  vvi-MIR164b
MI   MI0006505  vvi-MIR164c
MI   MI0006506  vvi-MIR164d
MI   MI0007209  gma-MIR164
MI   MI0010651  bra-MIR164a
MI   MI0010865  sbi-MIR164d
MI   MI0010866  sbi-MIR164e
MI   MI0013194  zma-MIR164f
MI   MI0013195  zma-MIR164g
MI   MI0013196  zma-MIR164h
MI   MI0013295  csi-MIR164
MI   MI0013306  ctr-MIR164
MI   MI0013382  rco-MIR164a
MI   MI0013383  rco-MIR164b
MI   MI0013384  rco-MIR164c
MI   MI0013385  rco-MIR164d
MI   MI0013538  ghr-MIR164
MI   MI0014527  aly-MIR164a
MI   MI0014528  aly-MIR164b
MI   MI0014529  aly-MIR164c
MI   MI0017464  tcc-MIR164a
MI   MI0017465  tcc-MIR164b
MI   MI0017466  tcc-MIR164c
MI   MI0017826  gma-MIR164b
MI   MI0017827  gma-MIR164c
MI   MI0017828  gma-MIR164d
MI   MI0018094  bdi-MIR164b
MI   MI0018118  bdi-MIR164a
MI   MI0018152  bdi-MIR164c
MI   MI0018163  cme-MIR164
MI   MI0018214  bdi-MIR164d
MI   MI0018215  bdi-MIR164e
MI   MI0018216  bdi-MIR164f
MI   MI0019341  ssl-MIR164a
MI   MI0019342  ssl-MIR164b
MI   MI0019570  vun-MIR164
//
AC   MIPF0000046
ID   mir-101
MI   MI0000103  hsa-mir-101-1
MI   MI0000148  mmu-mir-101a
MI   MI0000648  rno-mir-101b
MI   MI0000649  mmu-mir-101b
MI   MI0000739  hsa-mir-101-2
MI   MI0000886  rno-mir-101a
MI   MI0001270  gga-mir-101
MI   MI0001960  dre-mir-101a
MI   MI0001961  dre-mir-101b
MI   MI0002717  ggo-mir-101
MI   MI0002718  sla-mir-101
MI   MI0002719  age-mir-101
MI   MI0002720  ppa-mir-101
MI   MI0002721  ppy-mir-101
MI   MI0002722  ptr-mir-101-1
MI   MI0002723  mml-mir-101-1
MI   MI0002724  lla-mir-101
MI   MI0002725  mne-mir-101
MI   MI0003217  fru-mir-101a
MI   MI0003218  tni-mir-101a
MI   MI0003371  fru-mir-101b
MI   MI0003372  tni-mir-101b
MI   MI0004735  bta-mir-101
MI   MI0004903  xtr-mir-101a-2
MI   MI0004928  xtr-mir-101a-1
MI   MI0005282  mdo-mir-101-2
MI   MI0005283  mdo-mir-101-1
MI   MI0006790  oan-mir-101-1
MI   MI0006955  oan-mir-101-2
MI   MI0007558  gga-mir-101-2
MI   MI0007610  mml-mir-101-2
MI   MI0007995  cfa-mir-101-2
MI   MI0008107  cfa-mir-101-1
MI   MI0008408  ptr-mir-101-2
MI   MI0009721  bta-mir-101-1
MI   MI0010678  ssc-mir-101-1
MI   MI0010679  ssc-mir-101-2
MI   MI0012703  eca-mir-101
MI   MI0012861  eca-mir-101-2
MI   MI0013701  tgu-mir-101-1
MI   MI0013702  tgu-mir-101-2
MI   MI0014811  ppy-mir-101-1
MI   MI0014812  ppy-mir-101-2
MI   MI0018712  aca-mir-101-1
MI   MI0018713  aca-mir-101-2
MI   MI0019424  ola-mir-101a
MI   MI0019486  ola-mir-101b
MI   MI0019638  sha-mir-101
//
AC   MIPF0000047
ID   MIR396
MI   MI0001013  ath-MIR396a
MI   MI0001014  ath-MIR396b
MI   MI0001046  osa-MIR396a
MI   MI0001047  osa-MIR396b
MI   MI0001048  osa-MIR396c
MI   MI0001538  sbi-MIR396b
MI   MI0001539  sbi-MIR396a
MI   MI0001540  sbi-MIR396c
MI   MI0001702  osa-MIR396d
MI   MI0001703  osa-MIR396e
MI   MI0001755  sof-MIR396
MI   MI0001785  gma-MIR396a
MI   MI0001786  gma-MIR396b
MI   MI0001800  zma-MIR396b
MI   MI0001801  zma-MIR396a
MI   MI0002325  ptc-MIR396a
MI   MI0002326  ptc-MIR396b
MI   MI0002327  ptc-MIR396c
MI   MI0002328  ptc-MIR396d
MI   MI0002329  ptc-MIR396e
MI   MI0002330  ptc-MIR396f
MI   MI0002331  ptc-MIR396g
MI   MI0005621  mtr-MIR396a
MI   MI0005622  mtr-MIR396b
MI   MI0005650  ghr-MIR396a
MI   MI0005651  ghr-MIR396b
MI   MI0005773  bna-MIR396a
MI   MI0005788  pta-MIR396
MI   MI0006060  smo-MIR396
MI   MI0006569  vvi-MIR396a
MI   MI0006570  vvi-MIR396b
MI   MI0006571  vvi-MIR396d
MI   MI0007955  vvi-MIR396c
MI   MI0010563  osa-MIR396f
MI   MI0010569  zma-MIR396c
MI   MI0010570  zma-MIR396d
MI   MI0010572  gma-MIR396c
MI   MI0010581  lja-MIR396
MI   MI0010897  sbi-MIR396d
MI   MI0010898  sbi-MIR396e
MI   MI0012094  aqc-MIR396a
MI   MI0012095  aqc-MIR396b
MI   MI0013225  zma-MIR396e
MI   MI0013226  zma-MIR396f
MI   MI0013227  zma-MIR396g
MI   MI0013228  zma-MIR396h
MI   MI0013304  ccl-MIR396
MI   MI0013418  rco-MIR396
MI   MI0014581  aly-MIR396a
MI   MI0014582  aly-MIR396b
MI   MI0016122  pab-MIR396a
MI   MI0016123  pab-MIR396b
MI   MI0016124  pab-MIR396c
MI   MI0016503  gma-MIR396d
MI   MI0016586  gma-MIR396e
MI   MI0016610  far-MIR396
MI   MI0016706  csi-MIR396a
MI   MI0016707  csi-MIR396b
MI   MI0016735  csi-MIR396c
MI   MI0016983  bgy-MIR396a
MI   MI0016984  bgy-MIR396b
MI   MI0016987  bcy-MIR396a
MI   MI0016988  bcy-MIR396b
MI   MI0017511  tcc-MIR396a
MI   MI0017512  tcc-MIR396b
MI   MI0017513  tcc-MIR396c
MI   MI0017514  tcc-MIR396d
MI   MI0017515  tcc-MIR396e
MI   MI0017919  gma-MIR396f
MI   MI0017921  gma-MIR396g
MI   MI0018096  bdi-MIR396d
MI   MI0018101  bdi-MIR396c
MI   MI0018108  bdi-MIR396e
MI   MI0018111  bdi-MIR396a
MI   MI0018125  bdi-MIR396b
MI   MI0018195  ssp-MIR396
MI   MI0018237  bdi-MIR396f
MI   MI0018679  gma-MIR396h
MI   MI0018680  gma-MIR396i
MI   MI0018981  aau-MIR396
MI   MI0018987  amg-MIR396
MI   MI0019351  ssl-MIR396
//
AC   MIPF0000048
ID   mir-128
MI   MI0000155  mmu-mir-128-1
MI   MI0000447  hsa-mir-128-1
MI   MI0000726  mmu-mir-128-2
MI   MI0000727  hsa-mir-128-2
MI   MI0000900  rno-mir-128-1
MI   MI0000901  rno-mir-128-2
MI   MI0001192  gga-mir-128-2
MI   MI0001217  gga-mir-128-1
MI   MI0001980  dre-mir-128-1
MI   MI0001981  dre-mir-128-2
MI   MI0002451  ssc-mir-128-1
MI   MI0002518  mml-mir-128a
MI   MI0002519  ptr-mir-128-1
MI   MI0002520  ppy-mir-128
MI   MI0002521  sla-mir-128
MI   MI0002522  age-mir-128
MI   MI0002523  ppa-mir-128
MI   MI0003346  fru-mir-128-2
MI   MI0003347  tni-mir-128-2
MI   MI0003421  fru-mir-128-1
MI   MI0003422  tni-mir-128-1
MI   MI0004755  bta-mir-128-1
MI   MI0004828  xtr-mir-128-2
MI   MI0004932  xtr-mir-128-1
MI   MI0005293  mdo-mir-128
MI   MI0006787  oan-mir-128-1
MI   MI0006892  oan-mir-128-2
MI   MI0007617  mml-mir-128b
MI   MI0008032  cfa-mir-128-1
MI   MI0008057  cfa-mir-128-2
MI   MI0008482  ptr-mir-128-2
MI   MI0009727  bta-mir-128-2
MI   MI0012821  eca-mir-128
MI   MI0012838  eca-mir-128-2
MI   MI0013094  ssc-mir-128-2
MI   MI0013711  tgu-mir-128-2
MI   MI0013712  tgu-mir-128-1
MI   MI0014819  ppy-mir-128-2
MI   MI0017060  pma-mir-128-1
MI   MI0017061  pma-mir-128-2
MI   MI0018728  aca-mir-128-1
MI   MI0018729  aca-mir-128-2
MI   MI0019482  ola-mir-128
MI   MI0019625  sha-mir-128
//
AC   MIPF0000049
ID   mir-2
MI   MI0000004  cel-mir-2
MI   MI0000117  dme-mir-2a-1
MI   MI0000118  dme-mir-2a-2
MI   MI0000119  dme-mir-2b-1
MI   MI0000120  dme-mir-2b-2
MI   MI0000133  dme-mir-13a
MI   MI0000134  dme-mir-13b-1
MI   MI0000135  dme-mir-13b-2
MI   MI0000431  dme-mir-2c
MI   MI0001290  dps-mir-2a-1
MI   MI0001291  dps-mir-2a-2
MI   MI0001292  dps-mir-2b-1
MI   MI0001293  dps-mir-2b-2
MI   MI0001294  dps-mir-2c
MI   MI0001310  dps-mir-13a
MI   MI0001311  dps-mir-13b-1
MI   MI0001312  dps-mir-13b-2
MI   MI0001589  ame-mir-2-1
MI   MI0001590  ame-mir-2-2
MI   MI0001607  aga-mir-13b
MI   MI0001621  aga-mir-2-1
MI   MI0001622  aga-mir-2-2
MI   MI0005131  sme-mir-2a-1
MI   MI0005132  sme-mir-2a-2
MI   MI0005133  sme-mir-2b
MI   MI0005134  sme-mir-2c
MI   MI0005135  sme-mir-2d
MI   MI0005730  ame-mir-13a
MI   MI0005732  ame-mir-2-3
MI   MI0008338  bmo-mir-2a-1
MI   MI0008339  bmo-mir-2a-2
MI   MI0008340  bmo-mir-2b
MI   MI0008341  bmo-mir-13a
MI   MI0008342  bmo-mir-13b
MI   MI0008893  tca-mir-2c
MI   MI0008894  tca-mir-2a
MI   MI0008895  tca-mir-2b
MI   MI0008901  tca-mir-13a
MI   MI0008902  tca-mir-13b
MI   MI0008951  dan-mir-2a-2
MI   MI0008954  dan-mir-2b
MI   MI0008957  dan-mir-13a
MI   MI0008963  dan-mir-13b-1
MI   MI0008976  dan-mir-2c
MI   MI0008986  dan-mir-2a-1
MI   MI0008989  dan-mir-13b-2
MI   MI0009023  der-mir-13b-2
MI   MI0009039  der-mir-13b-1
MI   MI0009049  der-mir-2a-2
MI   MI0009059  der-mir-2a-1
MI   MI0009076  der-mir-2b-1
MI   MI0009081  der-mir-2c
MI   MI0009092  der-mir-13a
MI   MI0009096  der-mir-2b-2
MI   MI0009110  dgr-mir-2b
MI   MI0009151  dgr-mir-13b-1
MI   MI0009153  dgr-mir-2a-1
MI   MI0009165  dgr-mir-2a-2
MI   MI0009166  dgr-mir-13b-2
MI   MI0009168  dgr-mir-13a
MI   MI0009180  dgr-mir-2c
MI   MI0009190  dmo-mir-13b-2
MI   MI0009203  dmo-mir-2b
MI   MI0009205  dmo-mir-2c
MI   MI0009214  dmo-mir-13a
MI   MI0009225  dmo-mir-2a-2
MI   MI0009242  dmo-mir-2a-1
MI   MI0009251  dmo-mir-13b-1
MI   MI0009260  dpe-mir-13a
MI   MI0009265  dpe-mir-13b-2
MI   MI0009282  dpe-mir-2a-2
MI   MI0009290  dpe-mir-2c
MI   MI0009291  dpe-mir-13b-1
MI   MI0009293  dpe-mir-2b
MI   MI0009298  dpe-mir-2a-1
MI   MI0009339  dse-mir-2c
MI   MI0009342  dse-mir-2b-1
MI   MI0009345  dse-mir-2b-2
MI   MI0009348  dse-mir-13a
MI   MI0009378  dse-mir-13b-2
MI   MI0009380  dse-mir-13b-1
MI   MI0009382  dse-mir-2a-3
MI   MI0009392  dse-mir-2a-2
MI   MI0009397  dse-mir-2a-1
MI   MI0009410  dsi-mir-13b-2
MI   MI0009418  dsi-mir-2a-1
MI   MI0009419  dsi-mir-2c
MI   MI0009421  dsi-mir-13b-1
MI   MI0009423  dsi-mir-2b-1
MI   MI0009443  dsi-mir-2a-2
MI   MI0009447  dsi-mir-13a
MI   MI0009451  dsi-mir-2b-2
MI   MI0009476  dvi-mir-2a-2
MI   MI0009477  dvi-mir-2a-1
MI   MI0009478  dvi-mir-2c
MI   MI0009480  dvi-mir-13a
MI   MI0009504  dvi-mir-13b-1
MI   MI0009518  dvi-mir-2b
MI   MI0009521  dvi-mir-13b-2
MI   MI0009557  dwi-mir-13b-1
MI   MI0009571  dwi-mir-2a-2
MI   MI0009575  dwi-mir-2a-1
MI   MI0009583  dwi-mir-2b
MI   MI0009597  dwi-mir-13a
MI   MI0009603  dwi-mir-2c
MI   MI0009606  dwi-mir-13b-2
MI   MI0009630  dya-mir-13b-2
MI   MI0009647  dya-mir-2b-2
MI   MI0009658  dya-mir-13b-1
MI   MI0009662  dya-mir-2b-1
MI   MI0009667  dya-mir-13a
MI   MI0009672  dya-mir-2c
MI   MI0009681  dya-mir-2a-2
MI   MI0009690  dya-mir-2a-1
MI   MI0010047  cte-mir-2a
MI   MI0010048  cte-mir-2b
MI   MI0010049  cte-mir-2c
MI   MI0010101  lgi-mir-2c
MI   MI0010609  ame-mir-13b
MI   MI0011082  crm-mir-2
MI   MI0012238  dpu-mir-2a
MI   MI0012239  dpu-mir-2b
MI   MI0012276  isc-mir-2a
MI   MI0012277  isc-mir-2b
MI   MI0013321  bma-mir-2a
MI   MI0013322  bma-mir-2b-1
MI   MI0013323  bma-mir-2b-2
MI   MI0013443  aae-mir-2a
MI   MI0013463  aae-mir-13
MI   MI0013512  aae-mir-2b
MI   MI0013514  aae-mir-2c
MI   MI0013571  cqu-mir-13
MI   MI0013604  cqu-mir-2
MI   MI0013912  api-mir-13a
MI   MI0013927  api-mir-2a
MI   MI0013928  api-mir-2b
MI   MI0013929  api-mir-2c
MI   MI0014724  nvi-mir-2c
MI   MI0014725  nvi-mir-13a
MI   MI0014726  nvi-mir-13b
MI   MI0014727  nvi-mir-2a
MI   MI0014728  nvi-mir-2b
MI   MI0016634  ngi-mir-2
MI   MI0016637  ngi-mir-13a
MI   MI0016665  nlo-mir-13a
MI   MI0016668  nlo-mir-2
MI   MI0017776  egr-mir-2a
MI   MI0017778  egr-mir-2c
MI   MI0017799  emu-mir-2a
MI   MI0017801  emu-mir-2c
MI   MI0018529  asu-mir-2a
MI   MI0017777  egr-mir-2b
MI   MI0017800  emu-mir-2b
//
AC   MIPF0000050
ID   mir-153
MI   MI0000175  mmu-mir-153
MI   MI0000463  hsa-mir-153-1
MI   MI0000464  hsa-mir-153-2
MI   MI0000922  rno-mir-153
MI   MI0001188  gga-mir-153
MI   MI0002019  dre-mir-153b
MI   MI0002021  dre-mir-153a
MI   MI0002022  dre-mir-153c
MI   MI0002454  ssc-mir-153
MI   MI0002563  mml-mir-153-1
MI   MI0002564  ppy-mir-153
MI   MI0002565  mne-mir-153-1
MI   MI0002566  mml-mir-153-2
MI   MI0002567  ggo-mir-153
MI   MI0002568  mne-mir-153-2
MI   MI0003327  fru-mir-153b
MI   MI0003328  tni-mir-153b
MI   MI0003339  fru-mir-153a
MI   MI0003340  tni-mir-153a
MI   MI0004847  xtr-mir-153-1
MI   MI0004940  xtr-mir-153-2
MI   MI0006786  oan-mir-153
MI   MI0007169  cin-mir-153
MI   MI0007197  csa-mir-153
MI   MI0008553  ptr-mir-153
MI   MI0009749  bta-mir-153-1
MI   MI0009750  bta-mir-153-2
MI   MI0010072  cte-mir-153
MI   MI0010123  lgi-mir-153
MI   MI0010166  sko-mir-153
MI   MI0010205  spu-mir-153
MI   MI0010335  cfa-mir-153
MI   MI0012223  dpu-mir-153
MI   MI0012268  isc-mir-153
MI   MI0012494  mdo-mir-153-2
MI   MI0012505  mdo-mir-153-1
MI   MI0012690  eca-mir-153
MI   MI0012726  eca-mir-153-2
MI   MI0013345  bma-mir-153
MI   MI0013768  tgu-mir-153-1
MI   MI0013769  tgu-mir-153-2
MI   MI0014842  ppy-mir-153-2
MI   MI0017085  pma-mir-153-1
MI   MI0017086  pma-mir-153-2
MI   MI0017087  pma-mir-153-3
MI   MI0017788  egr-mir-153
MI   MI0017812  emu-mir-153
MI   MI0018762  aca-mir-153-1
MI   MI0018763  aca-mir-153-2
//
AC   MIPF0000051
ID   mir-221
MI   MI0000298  hsa-mir-221
MI   MI0000299  hsa-mir-222
MI   MI0000709  mmu-mir-221
MI   MI0000710  mmu-mir-222
MI   MI0000961  rno-mir-221
MI   MI0000962  rno-mir-222
MI   MI0001177  gga-mir-222-1
MI   MI0001178  gga-mir-221
MI   MI0001387  dre-mir-221
MI   MI0001388  dre-mir-222
MI   MI0002892  mml-mir-221
MI   MI0002893  ggo-mir-221
MI   MI0002894  ppy-mir-221
MI   MI0002895  ppa-mir-221
MI   MI0002896  age-mir-222
MI   MI0003219  fru-mir-222
MI   MI0003220  tni-mir-222
MI   MI0003221  fru-mir-221
MI   MI0003222  tni-mir-221
MI   MI0004743  bta-mir-221
MI   MI0004744  bta-mir-222
MI   MI0004874  xtr-mir-222
MI   MI0004953  xtr-mir-221
MI   MI0005347  mdo-mir-222a
MI   MI0005348  mdo-mir-221
MI   MI0006822  oan-mir-222b
MI   MI0006865  oan-mir-222a
MI   MI0006866  oan-mir-221
MI   MI0007680  mml-mir-222
MI   MI0008183  cfa-mir-221
MI   MI0008221  ssc-mir-221
MI   MI0008587  ptr-mir-221
MI   MI0010346  cfa-mir-222
MI   MI0010845  dre-mir-222b
MI   MI0012951  eca-mir-221
MI   MI0012952  eca-mir-222
MI   MI0013151  ssc-mir-222
MI   MI0013710  tgu-mir-221
MI   MI0013713  tgu-mir-222-1
MI   MI0013714  tgu-mir-222-2
MI   MI0014873  ppy-mir-222
MI   MI0015966  gga-mir-222-2
MI   MI0017118  pma-mir-221
MI   MI0017119  pma-mir-222
MI   MI0018828  aca-mir-221
MI   MI0018829  aca-mir-222
MI   MI0019415  ola-mir-221
MI   MI0019416  ola-mir-222
MI   MI0019623  sha-mir-222
MI   MI0019624  sha-mir-221
//
AC   MIPF0000052
ID   MIR478
MI   MI0002370  ptc-MIR478a
MI   MI0002371  ptc-MIR478b
MI   MI0002372  ptc-MIR478c
MI   MI0002373  ptc-MIR478d
MI   MI0002374  ptc-MIR478e
MI   MI0002375  ptc-MIR478f
MI   MI0002376  ptc-MIR478h
MI   MI0002377  ptc-MIR478i
MI   MI0002378  ptc-MIR478j
MI   MI0002379  ptc-MIR478k
MI   MI0002380  ptc-MIR478l
MI   MI0002381  ptc-MIR478m
MI   MI0002382  ptc-MIR478n
MI   MI0002383  ptc-MIR478o
MI   MI0002384  ptc-MIR478p
MI   MI0002385  ptc-MIR478q
MI   MI0002386  ptc-MIR478r
MI   MI0002387  ptc-MIR478s
MI   MI0002388  ptc-MIR478u
//
AC   MIPF0000053
ID   mir-22
MI   MI0000078  hsa-mir-22
MI   MI0000570  mmu-mir-22
MI   MI0000851  rno-mir-22
MI   MI0001910  dre-mir-22a
MI   MI0001912  dre-mir-22b
MI   MI0002628  age-mir-22
MI   MI0002629  ppa-mir-22
MI   MI0002630  lca-mir-22
MI   MI0002631  mml-mir-22
MI   MI0002632  ppy-mir-22
MI   MI0002633  ptr-mir-22
MI   MI0002634  sla-mir-22
MI   MI0002635  lla-mir-22
MI   MI0002636  mne-mir-22
MI   MI0003381  fru-mir-22b
MI   MI0003382  tni-mir-22b
MI   MI0003463  fru-mir-22a
MI   MI0003464  tni-mir-22a
MI   MI0004912  xtr-mir-22
MI   MI0005041  bta-mir-22
MI   MI0005276  mdo-mir-22
MI   MI0006761  oan-mir-22
MI   MI0006982  gga-mir-22
MI   MI0008157  cfa-mir-22
MI   MI0012778  eca-mir-22
MI   MI0014770  ssc-mir-22
MI   MI0017024  pma-mir-22a
MI   MI0018827  aca-mir-22
MI   MI0019496  ola-mir-22-1
MI   MI0019506  ola-mir-22-2
//
AC   MIPF0000054
ID   mir-216
MI   MI0000292  hsa-mir-216a
MI   MI0000368  dme-mir-283
MI   MI0000699  mmu-mir-216a
MI   MI0000955  rno-mir-216a
MI   MI0001200  gga-mir-216
MI   MI0001342  dps-mir-283
MI   MI0001382  dre-mir-216a
MI   MI0001620  aga-mir-283
MI   MI0002048  dre-mir-216b
MI   MI0002424  ssc-mir-216
MI   MI0002861  lca-mir-216
MI   MI0002862  ptr-mir-216a
MI   MI0002863  ggo-mir-216
MI   MI0002864  ppy-mir-216
MI   MI0002865  ppa-mir-216
MI   MI0003291  fru-mir-216a
MI   MI0003292  tni-mir-216a
MI   MI0003293  fru-mir-216b
MI   MI0003294  tni-mir-216b
MI   MI0004126  mmu-mir-216b
MI   MI0004869  xtr-mir-216
MI   MI0004984  bmo-mir-283
MI   MI0005320  mdo-mir-216
MI   MI0005569  hsa-mir-216b
MI   MI0005735  ame-mir-283
MI   MI0006924  oan-mir-216
MI   MI0007066  gga-mir-216c
MI   MI0007176  cin-mir-216
MI   MI0007201  csa-mir-216a
MI   MI0007672  mml-mir-216a
MI   MI0007673  mml-mir-216b
MI   MI0007987  cfa-mir-216b
MI   MI0008205  gga-mir-216b
MI   MI0008582  ptr-mir-216b
MI   MI0008927  tca-mir-283
MI   MI0008972  dan-mir-283
MI   MI0009019  der-mir-283
MI   MI0009169  dgr-mir-283
MI   MI0009194  dmo-mir-283
MI   MI0009267  dpe-mir-283
MI   MI0009401  dse-mir-283
MI   MI0009460  dsi-mir-283
MI   MI0009501  dvi-mir-283
MI   MI0009581  dwi-mir-283
MI   MI0009637  dya-mir-283
MI   MI0009777  bta-mir-216a
MI   MI0009778  bta-mir-216b
MI   MI0010039  bfl-mir-216
MI   MI0010079  cte-mir-216a
MI   MI0010129  lgi-mir-216a
MI   MI0010130  lgi-mir-216b
MI   MI0010215  cte-mir-216b
MI   MI0010344  cfa-mir-216a
MI   MI0012225  dpu-mir-283
MI   MI0012817  eca-mir-216a
MI   MI0012818  eca-mir-216b
MI   MI0013486  aae-mir-283
MI   MI0013580  cqu-mir-283
MI   MI0013803  tgu-mir-216a
MI   MI0013821  tgu-mir-216b
MI   MI0014730  nvi-mir-283
MI   MI0014867  ppy-mir-216b
MI   MI0015435  rno-mir-216b
MI   MI0016315  tca-mir-3477
MI   MI0016633  ngi-mir-283
MI   MI0017112  pma-mir-216a
MI   MI0017113  pma-mir-216b
MI   MI0018819  aca-mir-216a
MI   MI0018820  aca-mir-216b
MI   MI0019602  sha-mir-216b
MI   MI0019603  sha-mir-216a
//
AC   MIPF0000055
ID   mir-194
MI   MI0000236  mmu-mir-194-1
MI   MI0000488  hsa-mir-194-1
MI   MI0000732  hsa-mir-194-2
MI   MI0000733  mmu-mir-194-2
MI   MI0000937  rno-mir-194-1
MI   MI0000938  rno-mir-194-2
MI   MI0001202  gga-mir-194
MI   MI0002033  dre-mir-194a
MI   MI0002034  dre-mir-194b
MI   MI0003024  mml-mir-194-1
MI   MI0003026  ptr-mir-194
MI   MI0003028  ppy-mir-194
MI   MI0003030  ggo-mir-194
MI   MI0003032  mne-mir-194
MI   MI0003034  age-mir-194
MI   MI0003259  fru-mir-194
MI   MI0003260  tni-mir-194
MI   MI0004857  xtr-mir-194-1
MI   MI0004858  xtr-mir-194-2
MI   MI0006782  oan-mir-194-1
MI   MI0006795  oan-mir-194-2
MI   MI0007657  mml-mir-194-2
MI   MI0008091  cfa-mir-194
MI   MI0008379  xla-mir-194
MI   MI0009765  bta-mir-194-2
MI   MI0012208  bta-mir-194-1
MI   MI0012793  eca-mir-194
MI   MI0012937  eca-mir-194-2
MI   MI0013775  tgu-mir-194-1
MI   MI0013776  tgu-mir-194-2
MI   MI0015905  ssc-mir-194
MI   MI0017098  pma-mir-194
MI   MI0018789  aca-mir-194-1
MI   MI0018790  aca-mir-194-2
MI   MI0019499  ola-mir-194
//
AC   MIPF0000056
ID   mir-148
MI   MI0000174  mmu-mir-152
MI   MI0000253  hsa-mir-148a
MI   MI0000462  hsa-mir-152
MI   MI0000550  mmu-mir-148a
MI   MI0000616  rno-mir-148b
MI   MI0000617  mmu-mir-148b
MI   MI0000811  hsa-mir-148b
MI   MI0000921  rno-mir-152
MI   MI0001189  gga-mir-148a
MI   MI0002015  dre-mir-148
MI   MI0002017  dre-mir-152
MI   MI0002418  ssc-mir-148a
MI   MI0003277  fru-mir-148
MI   MI0003278  tni-mir-148
MI   MI0003467  fru-mir-152
MI   MI0003468  tni-mir-152
MI   MI0004737  bta-mir-148a
MI   MI0004845  xtr-mir-148b
MI   MI0004905  xtr-mir-148a
MI   MI0005030  bta-mir-148b
MI   MI0005306  mdo-mir-152
MI   MI0006868  oan-mir-148
MI   MI0007638  mml-mir-148a
MI   MI0007639  mml-mir-148b
MI   MI0007643  mml-mir-152
MI   MI0008018  cfa-mir-148a
MI   MI0008069  cfa-mir-148b
MI   MI0008162  cfa-mir-152
MI   MI0008547  ptr-mir-148a
MI   MI0008548  ptr-mir-148b
MI   MI0008552  ptr-mir-152
MI   MI0009748  bta-mir-152
MI   MI0012493  mdo-mir-148
MI   MI0012689  eca-mir-148a
MI   MI0012724  eca-mir-148b
MI   MI0013104  ssc-mir-152
MI   MI0013118  ssc-mir-148b
MI   MI0013693  tgu-mir-148
MI   MI0014837  ppy-mir-148a
MI   MI0014838  ppy-mir-148b
MI   MI0017083  pma-mir-152a
MI   MI0017084  pma-mir-152b
MI   MI0018759  aca-mir-148a
MI   MI0018760  aca-mir-148b
MI   MI0019458  ola-mir-152
MI   MI0019536  ola-mir-148
//
AC   MIPF0000057
ID   mir-28
MI   MI0000086  hsa-mir-28
MI   MI0000173  mmu-mir-151
MI   MI0000647  rno-mir-151
MI   MI0000690  mmu-mir-28
MI   MI0000809  hsa-mir-151a
MI   MI0000861  rno-mir-28
MI   MI0002430  ssc-mir-28
MI   MI0002648  age-mir-28
MI   MI0002649  mml-mir-28
MI   MI0002650  ptr-mir-28
MI   MI0002651  ggo-mir-28
MI   MI0002652  ppy-mir-28
MI   MI0002653  mne-mir-28
MI   MI0002654  sla-mir-28
MI   MI0002655  lla-mir-28
MI   MI0002656  ppa-mir-28
MI   MI0004738  bta-mir-151
MI   MI0007642  mml-mir-151
MI   MI0008011  cfa-mir-151
MI   MI0008082  cfa-mir-28
MI   MI0008551  ptr-mir-151
MI   MI0009785  bta-mir-28
MI   MI0012516  mdo-mir-28
MI   MI0012518  mdo-mir-151
MI   MI0012756  eca-mir-151
MI   MI0012840  eca-mir-28
MI   MI0013100  ssc-mir-151
MI   MI0014841  ppy-mir-151
MI   MI0015461  rno-mir-3586
//
AC   MIPF0000058
ID   mir-205
MI   MI0000248  mmu-mir-205
MI   MI0000285  hsa-mir-205
MI   MI0000947  rno-mir-205
MI   MI0001238  gga-mir-205b
MI   MI0001267  gga-mir-205a
MI   MI0001378  dre-mir-205
MI   MI0002440  ssc-mir-205
MI   MI0002844  ggo-mir-205
MI   MI0002845  age-mir-205
MI   MI0002846  ppa-mir-205
MI   MI0002847  ptr-mir-205
MI   MI0002848  lla-mir-205
MI   MI0002849  mne-mir-205
MI   MI0003281  fru-mir-205
MI   MI0003282  tni-mir-205
MI   MI0004759  bta-mir-205
MI   MI0004862  xtr-mir-205b
MI   MI0004950  xtr-mir-205a
MI   MI0006703  oan-mir-205
MI   MI0007666  mml-mir-205
MI   MI0008380  xla-mir-205
MI   MI0010340  cfa-mir-205
MI   MI0012506  mdo-mir-205a
MI   MI0012713  eca-mir-205
MI   MI0013846  tgu-mir-205
MI   MI0014863  ppy-mir-205
MI   MI0017107  pma-mir-205a
MI   MI0017108  pma-mir-205b
MI   MI0018808  aca-mir-205a
MI   MI0018809  aca-mir-205b
MI   MI0019453  ola-mir-205
MI   MI0019640  sha-mir-205
//
AC   MIPF0000059
ID   mir-184
MI   MI0000226  mmu-mir-184
MI   MI0000354  dme-mir-184
MI   MI0000481  hsa-mir-184
MI   MI0000929  rno-mir-184
MI   MI0001227  gga-mir-184
MI   MI0001326  dps-mir-184
MI   MI0001580  ame-mir-184
MI   MI0001609  aga-mir-184
MI   MI0002026  dre-mir-184
MI   MI0002421  ssc-mir-184
MI   MI0002602  ptr-mir-184
MI   MI0002603  ppy-mir-184
MI   MI0002604  mne-mir-184
MI   MI0003241  fru-mir-184
MI   MI0003242  tni-mir-184
MI   MI0003243  dre-mir-184-2
MI   MI0004853  xtr-mir-184
MI   MI0005308  mdo-mir-184
MI   MI0006814  oan-mir-184
MI   MI0007648  mml-mir-184
